Métier,Nom,Dirigeant,Adresse,Code Postal,Ville,SIREN,SIRET,Date Création,Effectif,RGE
Couvreurs,"BOUCHHEIT TOITURE","BASTIEN BOUCHHEIT (BOUCHHEIT)","7 RUE DE BRIEY 57140 SAULNY",57140,SAULNY,815356886,81535688600029,2016-01-01,11,Oui
Couvreurs,"SN EISENBARTH","","2 RUE DE LA TINCHOTTE 57645 RETONFEY",57645,RETONFEY,817637846,81763784600012,2016-01-01,NN,Oui
Couvreurs,"MARC MOREL CONSTRUCTION","MARC MOREL (MOREL)","179 RUE DU HOHNECK 88250 LA BRESSE",88250,LA BRESSE,884023995,88402399500027,2020-06-05,01,Oui
Couvreurs,"RUDDY BAUER (R.B HABITAT)","RUDDY BAUER (BAUER)","4 RUE HAUTE DES COURS 51170 BASLIEUX-LES-FISMES",51170,BASLIEUX-LES-FISMES,893052324,89305232400017,2021-01-18,NN,Non
Couvreurs,"ZINGUERIE COUVERTURE GEYER FLORENT (ZINGUERIE COUVERTURE GEYER FLORENT)","FLORENT CLAUDE MARCEL GEYER","5 RUE DES ROCHERS BLANCS 67710 WANGENBOURG-ENGENTHAL",67710,WANGENBOURG-ENGENTHAL,851421305,85142130500018,2019-06-15,NN,Non
Couvreurs,"THIERRY HEYER (ALSACE TH)","THIERRY GEORGES HEYER","15 RUE ADER 68310 WITTELSHEIM",68310,WITTELSHEIM,937736882,93773688200013,2024-11-22,NN,Non
Couvreurs,"ARTISAN MARLE","GÉRALD PATRICE MARLÉ","5 RUE EMILE ZOLA 51300 VITRY-LE-FRANCOIS",51300,VITRY-LE-FRANCOIS,952744993,95274499300017,2023-05-15,01,Non
Couvreurs,"STEVE HALNAIS (HLN FRANCE COUVERTURE)","STEVE HALNAIS","2 BOULEVARD HENRI BECQUEREL 57970 YUTZ",57970,YUTZ,894369677,89436967700022,2021-02-06,NN,Non
Couvreurs,"RENOV TOITURES","ANTONIO EMIRO (EMIRO)","50 RUE DE GUEBWILLER 68500 BERGHOLTZ",68500,BERGHOLTZ,411556830,41155683000023,1997-04-01,01,Oui
Couvreurs,"ENTREPRISE LOPES","JEAN PHILIPPE LOPES (LOPES)","17 RUE DE LIVERDUN 54390 FROUARD",54390,FROUARD,397664384,39766438400013,1994-04-01,01,Non
Couvreurs,"DJAMEL MEDDOURI","DJAMEL MOHRAD MEDDOURI (MEDDOURI)","11 IMPASSE DE LA CHAPELLE 57280 MAIZIERES-LES-METZ",57280,MAIZIERES-LES-METZ,397671173,39767117300029,1994-06-16,NN,Non
Couvreurs,"CTCE SARL","GERARD CHIODO (CHIODO)","4 ALLEE DU VATNY 57865 AMANVILLERS",57865,AMANVILLERS,398076992,39807699200013,1994-08-10,NN,Non
Couvreurs,"WILLIAM DORSCHNER (DORSCHNER TOITURE)","WILLIAM DORSCHNER (DORSCHNER)","8 RUE DE LA GARE 67290 WINGEN-SUR-MODER",67290,WINGEN-SUR-MODER,398501502,39850150200023,1994-09-19,NN,Non
Couvreurs,"PIERRE KOEBEL","PIERRE KOEBEL (KOEBEL)","RATTACHEMENT MAIRIE 1 PLACE STANISLAS 54000 NANCY",54000,NANCY,398541227,39854122700037,1994-09-29,NN,Non
Couvreurs,"SAHAN","IBRAHIM SAHAN (SAHAN)","366 AVENUE HENRI PARISOT 88500 MIRECOURT",88500,MIRECOURT,398596643,39859664300047,1994-10-03,NN,Non
Couvreurs,"FREDERIC FRANCOIS","FREDERIC JEAN JEAN-PAUL REMY FRANCOIS (FRANCOIS)","29 RUE DOCTEUR BONNET 08170 HAYBES",08170,HAYBES,398600346,39860034600025,1994-10-15,01,Non
Couvreurs,"ENTREPRISE LINARD & FILS","THONY LINARD","9 RUE DE LA PORTIERE 55190 TROUSSEY",55190,TROUSSEY,398749333,39874933300017,1994-10-01,02,Oui
Couvreurs,"RAYMOND-ALAIN SCHMITT","RAYMOND-ALAIN SCHMITT","187 ROUTE DE LORRY 57050 METZ",57050,METZ,398858043,39885804300035,1994-11-10,NN,Non
Couvreurs,"PHILIPPE NEMERY","PHILIPPE BERNARD NEMERY","22 GRAND RUE 08390 BAIRON ET SES ENVIRONS",08390,BAIRON ET SES ENVIRONS,401373030,40137303000048,1995-07-03,NN,Non
Couvreurs,"VICTOR HOLDERBAUM","VICTOR EUGENE HOLDERBAUM (HOLDERBAUM)","1 A RUE VIEILLE DE SOISSONS 51170 FISMES",51170,FISMES,401551635,40155163500048,1995-05-31,NN,Non
Couvreurs,"SOCIETE DE FAIT GROSSEMY ET NEMERY","","08400 SAINTE-MARIE",08400,SAINTE-MARIE,401614599,40161459900017,1995-07-03,NN,Non
Couvreurs,"RINGO PERSTNER","RINGO PERSTNER (PERSTNER)","24 AVENUE PAUL LANGEVIN 57070 SAINT-JULIEN-LES-METZ",57070,SAINT-JULIEN-LES-METZ,402032411,40203241100041,1995-08-11,NN,Non
Couvreurs,"SOC DE FAIT PETITMANGIN YVON ET ERIC","","9 RUE JULES FUZELIER 08700 NOUZONVILLE",08700,NOUZONVILLE,402177869,40217786900011,1995-07-01,NN,Non
Couvreurs,"MS TOITURE","MARTIAL SCHLIENGER (SCHLIENGER)","12 RUE DES CHESNOIS 57780 ROSSELANGE",57780,ROSSELANGE,413351461,41335146100012,1997-08-18,NN,Non
Couvreurs,"HERVE ANTON (ANTON BAT)","HERVE GERARD PIERRE ANTON","160 RUE DE GRIGY 57070 METZ",57070,METZ,413446006,41344600600046,1997-09-01,NN,Non
Couvreurs,"JEAN-PIERRE BRUY","JEAN-PIERRE BRUY","25 RUE DU CHESNOIS 08270 NOVION-PORCIEN",08270,NOVION-PORCIEN,413862087,41386208700017,1997-10-04,NN,Non
Couvreurs,"RODOLPHE DELACRE (RENOVE TOITURE 57)","RODOLPHE EMILE DELACRE (DELACRE)","SDF COMMUNE DE RATTACHEMENT 57650 FONTOY",57650,FONTOY,413934910,41393491000014,1997-10-01,NN,Non
Couvreurs,"SARL BOUR TOITURE","EDOUARD BOUR (BOUR)","2 A RUE DU VIGNOBLE 57520 LIXING-LES-ROUHLING",57520,LIXING-LES-ROUHLING,420245482,42024548200013,1998-09-17,02,Non
Couvreurs,"JEAN-PIERRE WEISS","JEAN-PIERRE WEISS (WEISS)","24 RUE DU WAD BILLY 57000 METZ",57000,METZ,420587719,42058771900048,1998-10-12,NN,Non
Couvreurs,"SARL MCC","MAXIME DESMICHEL","ZONE ARTISANALE 51460 SAINT-ETIENNE-AU-TEMPLE",51460,SAINT-ETIENNE-AU-TEMPLE,420621419,42062141900019,1998-11-01,03,Non
Couvreurs,"LIONEL VALENTIN (BATICO)","LIONEL VALENTIN (VALENTIN)","2 RUE DES ANGELIQUES 57000 METZ",57000,METZ,421723172,42172317200050,1999-02-03,NN,Non
Couvreurs,"STEPHAN ET FILS","CHRISTOPHE GEORGES STEPHAN","KIENTZVILLE 7 RUE DES MERLES KIENTZVILLE 67750 SCHERWILLER",67750,SCHERWILLER,404286494,40428649400012,1996-02-01,02,Oui
Couvreurs,"SARL GARNOTEL","FRANCIS GARNOTEL (GARNOTEL)","33 RUE DE COURCY 51450 BETHENY",51450,BETHENY,405040932,40504093200015,1996-04-01,03,Oui
Couvreurs,"DAMIEN ROTH","DAMIEN DENIS ROTH (ROTH)","14 RUE DE LA FORET 57550 MERTEN",57550,MERTEN,407534544,40753454400025,1996-06-01,01,Non
Couvreurs,"LAURENT GRAFF","LAURENT CHRISTOPHE GRAFF (GRAFF)","2 RUE DE LA GARE 67190 GRESSWILLER",67190,GRESSWILLER,407708510,40770851000018,1996-06-05,NN,Non
Couvreurs,"LOUIS GESTER","LOUIS GESTER (GESTER)","14 ROUTE DE RAON 88100 SAINT-DIE-DES-VOSGES",88100,SAINT-DIE-DES-VOSGES,408264737,40826473700029,1996-03-26,NN,Non
Couvreurs,"JEAN-MARC BARRAY","JEAN-MARC JEAN MARC YVON BARRAY (BARRAY)","17 PLACE DE LA MAIRIE 08260 AUVILLERS-LES-FORGES",08260,AUVILLERS-LES-FORGES,327719035,32771903500021,1983-07-11,NN,Non
Couvreurs,"ISO-TOP ETANCHEITE","CHRISTIAN DE BENOIST DE GENTISSART","ACTIPOLE LA NEUVILLETTE 15 RUE MONSEIGNEUR GEORGES BEJOT 51100 REIMS",51100,REIMS,328359542,32835954200037,1983-10-01,21,Oui
Couvreurs,"EDDIE FADEL","EDDIE JOSEPH FADEL","36 AVENUE CHARLES BURGEAT 52170 BAYARD-SUR-MARNE",52170,BAYARD-SUR-MARNE,328774609,32877460900056,1984-01-01,NN,Non
Couvreurs,"MARCEL PARIS","MARCEL PARIS","1 RUE DU LONGEAU 55160 MOULOTTE",55160,MOULOTTE,329300198,32930019800044,1984-03-06,NN,Non
Couvreurs,"ETABLISSEMENTS BOCQUI ET FILS","JULIEN ABASSI","11 BOUCLE DU FERRONNIER 57100 THIONVILLE",57100,THIONVILLE,329303457,32930345700025,1984-01-01,03,Oui
Couvreurs,"NINO DI GIANNANTONIO (NINO DI GIANNANTONIO)","NINO DI GIANNANTONIO","14 RUE DU LUXEMBOURG 55600 MONTMEDY",55600,MONTMEDY,329614408,32961440800030,1984-04-12,NN,Non
Couvreurs,"BEYER ETANCHEITE (COREBAT)","","15 RUE DES CIGOGNES 67960 ENTZHEIM",67960,ENTZHEIM,329990337,32999033700043,1984-03-15,12,Oui
Couvreurs,"PASCAL STREHLEN","PASCAL STREHLEN (STREHLEN)","13 RUE DE VILLERS 54000 NANCY",54000,NANCY,330302670,33030267000063,1984-07-10,NN,Non
Couvreurs,"SERGE BREBBIA","SERGE JEAN BREBBIA (BREBBIA)","ZONE ARTISANALE 1 RUE DES CAILLES 68270 RUELISHEIM",68270,RUELISHEIM,330615113,33061511300025,1984-09-24,NN,Non
Couvreurs,"SOC EXPLOIT ETS SCHLENCK","PIERRE SCHLENCK (SCHLENCK)","1 RTE DE MERSCHWEILLER 57480 MANDEREN-RITZING",57480,MANDEREN-RITZING,331787960,33178796000011,1984-10-01,01,Non
Couvreurs,"SARL WEHRUNG GILBERT","GILBERT WEHRUNG (WEHRUNG)","12 RUE DE DURSTEL 67320 DRULINGEN",67320,DRULINGEN,314721416,31472141600019,1979-01-01,02,Non
Couvreurs,"DANIEL SAC ET FILS SA","CORINNE SAC (CHARTIER)","17 RTE NATIONALE 08140 BAZEILLES",08140,BAZEILLES,315869230,31586923000013,1975-01-01,02,Oui
Couvreurs,"ETS HENNECENT BATIMENT","RAPHAEL HENNECENT (HENNECENT)","75 B AVENUE NATIONALE - LA NEUVILLETTE 51100 REIMS",51100,REIMS,322423021,32242302100045,1981-07-01,11,Non
Couvreurs,"PHILIPPE GERARD","PHILIPPE GILBERT GERARD","97 ROUTE DE LORRY 57050 METZ",57050,METZ,322737735,32273773500033,1981-09-28,NN,Non
Couvreurs,"PECCHIO FILS","MARIE CLAIRE PECCHIO (COLIN)","601 RUE D'ALSACE 88100 SAINTE-MARGUERITE",88100,SAINTE-MARGUERITE,310745690,31074569000019,1977-01-01,NN,Non
Couvreurs,"SANDERS AUXILIAIRE DU BATIMENT","FRANCOIS SANDERS (SANDERS)","12 RUE CAMILLE CLAUDEL 54390 FROUARD",54390,FROUARD,333905685,33390568500033,1985-10-01,NN,Non
Couvreurs,"SOCIETE D'EXPLOITATION DES ETABLISSEMENTS FABIEN FERSTLER","FABIEN FERSTLER (FERSTLER)","16 RUE DES VERRIERS 57415 MONTBRONN",57415,MONTBRONN,317031441,31703144100023,1979-01-01,NN,Non
Couvreurs,"BATIMENT SERVICES","WILLIAM BRUNO JEAN BRUNELLI","252 RUE DU GOULOT 54220 MALZEVILLE",54220,MALZEVILLE,317063717,31706371700068,1972-01-01,NN,Oui
Couvreurs,"DETTWILLER COUVERTURE","NICOLAS DETTWILLER (DETTWILLER)","ZA 4 ROUTE DE LA PETITE PIERRE 67320 DRULINGEN",67320,DRULINGEN,317098309,31709830900030,1979-01-01,03,Oui
Couvreurs,"JEANSON S.A.S.","SAMUEL JEANSON","1 RUE ELISA DEROCHE 51450 BETHENY",51450,BETHENY,318021672,31802167200072,1971-01-01,11,Oui
Couvreurs,"HENRI KREIT (KREIT TOUS TRAVAUX)","HENRI JOSEPH KREIT (KREIT)","15 RUE DU CHATEAU 57570 CATTENOM",57570,CATTENOM,318508967,31850896700037,1980-01-01,NN,Non
Couvreurs,"JOEL ANDRE (ANDRE)","JOEL JOSEPH ANDRE (ANDRE)","183 GRAND RUE 57660 BIDING",57660,BIDING,311725626,31172562600080,2000-10-02,NN,Non
Couvreurs,"VISSE PERE ET FILS (VISSE)","","3 RUE DE LA PAIX 51700 TROISSY",51700,TROISSY,312031701,31203170100021,1964-01-01,03,Oui
Couvreurs,"HABIB LIMAM (LIMAM HABIB)","HABIB LIMAM (LIMAM)","19 RUE TIERGAERTEL 67380 LINGOLSHEIM",67380,LINGOLSHEIM,438565509,43856550900025,2001-07-01,NN,Non
Couvreurs,"SARL SCHUMANN VINCENT","VINCENT SCHUMANN (SCHUMANN)","3 RUE DES SAULES 68600 VOGELGRUN",68600,VOGELGRUN,438591083,43859108300029,2001-07-03,01,Non
Couvreurs,"CEDRIC SEVIN (SEVIN CEDRIC COUVERTURE)","CEDRIC PATRICK SEVIN (SEVIN)","5 AV DES MARTYRS DE LA RESISTANCE 08200 FLOING",08200,FLOING,438728941,43872894100040,2001-07-01,03,Oui
Couvreurs,"JEAN MEHRSTEIN (TOITUREXPRESS)","JEAN MEHRSTEIN (MEHRSTEIN)","CHEZ MR MEHRSTEIN 5 RUE HANNAUX 57000 METZ",57000,METZ,438802126,43880212600013,2001-08-01,NN,Non
Couvreurs,"E.S.G. SARL","EROL GERIM (GERIM)","17 RUE MARIE NOEL 10600 LA CHAPELLE-SAINT-LUC",10600,LA CHAPELLE-SAINT-LUC,439120502,43912050200018,2001-08-27,NN,Non
Couvreurs,"CPC LEMOINE","SANDRINE LEMOINE (GRAINDEPICE)","CD 913 VIEUX CHEMIN D'ECUELLE 54770 BOUXIERES-AUX-CHENES",54770,BOUXIERES-AUX-CHENES,439162561,43916256100013,2001-10-01,NN,Non
Couvreurs,"STEVEN DE SAN HONORATO (ARTISAN DE SAN)","STEVEN LUCIEN DE SAN HONORATO (DE SAN HONORATO)","47 GRAND'RUE 57280 MAIZIERES-LES-METZ",57280,MAIZIERES-LES-METZ,439478645,43947864500013,2001-10-10,NN,Non
Couvreurs,"DAVID ADOLPHE (COUVREUR EXPRESS DEMOUSSAGE DAVID ADOLPHE)","DAVID ADOLPHE (ADOLPHE)","1 RUE DES SOEURS 67400 ILLKIRCH-GRAFFENSTADEN",67400,ILLKIRCH-GRAFFENSTADEN,439500976,43950097600030,2001-09-01,NN,Non
Couvreurs,"SARL LES TOITURES LORRAINES","CARLOS ALBERTO FERNANDES PEIXOTO","49 RUE DE METZ 57650 FONTOY",57650,FONTOY,485149561,48514956100022,2005-12-14,02,Oui
Couvreurs,"ALSATOIT","YANN SIMON (SIMON)","29 RUE DE L’INDUSTRIE 68500 ISSENHEIM",68500,ISSENHEIM,485366637,48536663700026,2005-11-28,01,Non
Couvreurs,"ROLANDO FRERES","MARIE MADELEINE ROLANDO (KUFFLER)","78 RUE D’EICH 57430 SARRALBE",57430,SARRALBE,433169505,43316950500016,2000-10-02,02,Oui
Couvreurs,"FREDERIC DECARPENTERIE (LES COUVREURS NANCEIENS ET FILS)","FREDERIC GEORGES SIMON DECARPENTERIE","1 RUE DE LA CHARAGNE 54280 MONCEL-SUR-SEILLE",54280,MONCEL-SUR-SEILLE,433190006,43319000600083,2000-10-17,NN,Non
Couvreurs,"LUDOVIC HACHON (M&M  BATIMENT)","LUDOVIC PIERRE HACHON (HACHON)","1 B ROUTE DE FOLLE PENSEE 08220 DRAIZE",08220,DRAIZE,433412061,43341206100023,2000-11-06,NN,Non
Couvreurs,"JEAN-MARC ZANALETTI","JEAN-MARC JEAN MARC ZANALETTI (ZANALETTI)","5 DU CANAL 54260 CHARENCY-VEZIN",54260,CHARENCY-VEZIN,433572120,43357212000023,2000-11-16,NN,Non
Couvreurs,"SAS LAPORTE","ERIC LAPORTE (LAPORTE)","3 RUE DU FISCAL 88200 REMIREMONT",88200,REMIREMONT,433861358,43386135800045,2000-11-20,03,Oui
Couvreurs,"ERIC SOBCZAK","ERIC SOBCZAK (SOBCZAK)","1 RUE DES CHAMPS 68640 MUESPACH",68640,MUESPACH,434055406,43405540600046,2000-10-11,NN,Non
Couvreurs,"SARL TRASANIT","FREDERIC DE GIULI (DE GIULI)","3 RUE DES MUGUETS 57990 HUNDLING",57990,HUNDLING,300219276,30021927600023,1974-01-01,00,Non
Couvreurs,"ALEXIS ROHR (NET-TECH)","ALEXIS ROHR","29 RUE DE LA BOLLE 88100 SAINT-DIE-DES-VOSGES",88100,SAINT-DIE-DES-VOSGES,811661206,81166120600011,2015-06-01,NN,Non
Couvreurs,"KEHRES","STEVE KEHRES (KEHRES)","4 RUE DES MESSIEURS 67920 SUNDHOUSE",67920,SUNDHOUSE,811701499,81170149900014,2015-04-01,NN,Non
Couvreurs,"BARD-EST","SHPEND SACIRI (SACIRI)","5 RUE DE LA MUSAU 67100 STRASBOURG",67100,STRASBOURG,811986231,81198623100017,2015-06-15,NN,Non
Couvreurs,"TNT TOITURE","FIRAS JENDOUBI (JENDOUBI)","9 RUE DU GENERAL GUY SCHLESSER 68000 COLMAR",68000,COLMAR,812081214,81208121400015,2015-05-22,NN,Non
Couvreurs,"TCBS","EMRAH KOPARAN (KOPARAN)","2 RUE MARIE LOUISE BURGERT 51100 REIMS",51100,REIMS,812193639,81219363900026,2015-06-01,03,Non
Couvreurs,"DIDIER KLINGELSCHMIDT (ELSASS TOITURES)","DIDIER KLINGELSCHMIDT (KLINGELSCHMIDT)","17 RUE DE RANSPACH 68550 SAINT-AMARIN",68550,SAINT-AMARIN,812204303,81220430300026,2015-06-15,02,Non
Couvreurs,"SARET","","15 RUE DES CERISIERS 67117 FURDENHEIM",67117,FURDENHEIM,812354868,81235486800018,2015-06-26,03,Non
Couvreurs,"GERARDIN ASSOCIES","QUENTIN EMILE GERARDIN (GERARDIN)","15 RUE CONDORCET 08090 AIGLEMONT",08090,AIGLEMONT,812522498,81252249800011,2015-07-13,NN,Non
Couvreurs,"DAMIEN SIBY (PERGOSYSTEME)","DAMIEN SIBY (SIBY)","3 RUE DE L'ETANG 55130 DAINVILLE-BERTHELEVILLE",55130,DAINVILLE-BERTHELEVILLE,792338485,79233848500016,2013-04-09,NN,Non
Couvreurs,"RKS (STE RKS)","KAMEL SOUKI (SOUKI)","104 RUE DE MONTHERME 08000 CHARLEVILLE-MEZIERES",08000,CHARLEVILLE-MEZIERES,792346371,79234637100018,2013-04-22,NN,Non
Couvreurs,"MAXENCE GARCON (MAXENCE GARCON)","MAXENCE JEAN-YVES GARCON (GARCON)","36 RUE JEAN JAURES 08300 COUCY",08300,COUCY,792480931,79248093100015,2013-04-16,NN,Non
Couvreurs,"ALSADALLE","SEBASTIEN GUISON (GUISON)","2 RUE LA FONTAINE 67550 VENDENHEIM",67550,VENDENHEIM,792627358,79262735800031,2013-05-02,NN,Non
Couvreurs,"JULIEN ZAREBSKI (BATI TOITURE 57)","JULIEN GUY ANTOINE ZAREBSKI (ZAREBSKI)","7 RUE DE LA CROIX DE LORRAINE 57070 METZ",57070,METZ,792832602,79283260200033,2013-04-22,01,Non
Couvreurs,"JORDAN BAUER","JORDAN BAUER (BAUER)","16 RUE CHARLES RICHET 57050 METZ",57050,METZ,792929002,79292900200014,2013-05-03,NN,Non
Couvreurs,"TOITURE MAINTENANCE","FRANCK HERZOG (HERZOG)","1 BRUNNLE-WEG 68000 COLMAR",68000,COLMAR,793140930,79314093000017,2013-05-06,NN,Non
Couvreurs,"COVERBAT","MARCELLA DEGIORGIO (DEGIORGIO)","5 RUE GOETHE 57000 METZ",57000,METZ,793304643,79330464300059,2013-05-07,02,Oui
Couvreurs,"TOITURE SERVICE 57","ABDERRACHID BOUKERKEB (BOUKERKEB)","18 RUE PAUL DIACRE 57000 METZ",57000,METZ,793346578,79334657800016,2013-05-21,NN,Non
Couvreurs,"ANTOINE TISSERAND","ANTOINE TISSERAND (TISSERAND)","10 RUE DES BOURGEATS 10100 ROMILLY-SUR-SEINE",10100,ROMILLY-SUR-SEINE,793434333,79343433300019,2013-06-03,NN,Non
Couvreurs,"MEYER FRERES COUVERTURE","VINCENT LAURENT MEYER (MEYER)","14 RUE DES SITTELLES 68110 ILLZACH",68110,ILLZACH,793589839,79358983900018,2013-06-03,NN,Non
Couvreurs,"COUVERTURE CONRAD (COUVERTURE CONRAD SARL)","STEEVE CONRAD (CONRAD)","1 ALL DES CIGOGNES 57445 REDING",57445,REDING,793631912,79363191200011,2013-06-12,02,Oui
Couvreurs,"ERIC GOMMENGINGER","ERIC GOMMENGINGER","35 RUE DU PASTEUR HERRMANN 67340 INGWILLER",67340,INGWILLER,793639576,79363957600016,2013-06-17,NN,Non
Couvreurs,"ARC EN CIEL HABITAT","ANTHONY FRANCISKOVIC (FRANCISKOVIC)","34 B RUE DE CREUTZWALD 57490 CARLING",57490,CARLING,791289614,79128961400020,2013-02-01,NN,Non
Couvreurs,"JEAN-LOUIS POIROT (TOITURE DESIGN)","JEAN-LOUIS POIROT (POIROT)","86 GRAND'RUE 68240 FRELAND",68240,FRELAND,791380306,79138030600021,2013-03-01,NN,Non
Couvreurs,"AES","","10 RUE DE RILLY-LA-MONTAGNE 51100 REIMS",51100,REIMS,791386873,79138687300016,2013-02-15,NN,Non
Couvreurs,"AG TOITURE (AG TOITURE)","AYDIN GUNGOR (GUNGOR)","15 RUE DES TULIPES 67260 HARSKIRCHEN",67260,HARSKIRCHEN,791418031,79141803100013,2013-02-01,02,Oui
Couvreurs,"LES TRAVAUX DE L INTERMEDIAIRE","VITOR REGALEIRA CARDOSO (REGALEIRA CARDOSO)","48 B RUE POINCARE 68700 CERNAY",68700,CERNAY,791482219,79148221900015,2013-02-04,NN,Non
Couvreurs,"BILZ COUVERTURE","YANNICK BILZ (BILZ)","7 RUE EDOUARD BRANLY 68000 COLMAR",68000,COLMAR,791499866,79149986600014,2013-01-28,11,Oui
Couvreurs,"JEAN LUC GARBO","JEAN LUC GARBO","1 RUE DE LA MOSELLE 57240 NILVANGE",57240,NILVANGE,791795792,79179579200013,2013-04-01,NN,Non
Couvreurs,"EDOUARD HEBERT COUVERTURE","EDOUARD JEAN MARIE HEBERT","DU MARECHAL JOFFRE 38 RUE DU MARECHAL JOFFRE 10270 LUSIGNY-SUR-BARSE",10270,LUSIGNY-SUR-BARSE,799631882,79963188200021,2014-01-10,02,Non
Couvreurs,"DEFI TOITURE (DEFI TOITURE)","BRUNO JEAN CORNILLE (CORNILLE)","9 RUE HENRY DITTE 55120 CLERMONT-EN-ARGONNE",55120,CLERMONT-EN-ARGONNE,799972500,79997250000018,2014-02-01,NN,Non
Couvreurs,"NICOLAS KRICQ (LES TOITURES DE NICO)","NICOLAS DANIEL RAYNAL KRICQ (KRICQ)","35 RUE DU CYGNE 55150 ECUREY-EN-VERDUNOIS",55150,ECUREY-EN-VERDUNOIS,800028128,80002812800034,2014-02-01,NN,Non
Couvreurs,"KEVIN BIRKLE (M.C.Z.B TOITURE)","KEVIN BIRKLE (BIRKLE)","3 C RUE ST LOUIS 57280 MAIZIERES-LES-METZ",57280,MAIZIERES-LES-METZ,800212144,80021214400029,2014-02-05,NN,Non
Couvreurs,"SARL HADZIJAJ POSE (HADZIJAJ POSE)","GAZMEN HADZIJAJ (HADZIJAJ)","33 ROUTE DE MAXONCHAMP 88360 RUPT-SUR-MOSELLE",88360,RUPT-SUR-MOSELLE,800318438,80031843800010,2014-01-03,NN,Non
Couvreurs,"RAMAZAN POLAT (RNP ETANCHEITE-MULTISERVICE)","RAMAZAN POLAT (POLAT)","15 RUE DE VILLERS 57070 METZ",57070,METZ,800591430,80059143000015,2014-02-17,NN,Non
Couvreurs,"RENAUD SOUDRON","RENAUD SOUDRON","29 RUE GABRIEL BOUR 54250 CHAMPIGNEULLES",54250,CHAMPIGNEULLES,800629768,80062976800014,2014-01-18,NN,Non
Couvreurs,"PAUL UREN (U.P TOITURE)","PAUL UREN (UREN)","(E) 28 RUE DE PHALSBOURG 67320 DRULINGEN",67320,DRULINGEN,800640344,80064034400019,2014-02-17,NN,Non
Couvreurs,"FREDERIC BAUSCHLEID (BAUSCHLEID COUZING)","FREDERIC JOSEPH BAUSCHLEID (BAUSCHLEID)","12 AVENUE DE LA GARE 55110 DOULCON",55110,DOULCON,800876153,80087615300019,2013-07-01,NN,Non
Couvreurs,"MAILKY MARIGNIER (MARIGNIER MULTISERVICES)","MAILKY THIERRY MARIGNIER (MARIGNIER)","2 RUE PASTEUR 55430 BELLEVILLE-SUR-MEUSE",55430,BELLEVILLE-SUR-MEUSE,800891715,80089171500024,2014-02-28,NN,Non
Couvreurs,"C.E.R","NOUREDINE AZIBI (AZIBI)","22 RUE DES PETITES-FERMES 67200 STRASBOURG",67200,STRASBOURG,800939860,80093986000014,2014-01-20,NN,Non
Couvreurs,"NICOLAS LEGER (TRADI CHARPENTE)","NICOLAS LEGER (LEGER)","20 RUE DE LA FENDERIE 52310 BOLOGNE",52310,BOLOGNE,800943367,80094336700014,2014-03-17,NN,Non
Couvreurs,"REMI PILON","REMI PILON (PILON)","LE SOURDON 6 RUE DU BAUCHET 51530 SAINT-MARTIN-D'ABLOIS",51530,SAINT-MARTIN-D'ABLOIS,800984783,80098478300012,2014-03-24,01,Non
Couvreurs,"E.C.D","ABDELHAFID SAHRAOUI (SAHRAOUI)","14 RUE DE SAINT DIE 67600 SELESTAT",67600,SELESTAT,801001454,80100145400017,2014-03-01,NN,Non
Couvreurs,"NURRETIN KOCAKAFA (A9 TOITURE)","NURRETIN KOCAKAFA (KOCAKAFA)","28 RUE DE VIEUX-THANN 68200 MULHOUSE",68200,MULHOUSE,801031071,80103107100013,2014-03-12,NN,Non
Couvreurs,"EMMANUEL ADOLPHE (NRJ GLOBAL RENOVATION)","EMMANUEL ADOLPHE","8 RUE JACQUARD 54500 VANDŒUVRE-LES-NANCY",54500,VANDŒUVRE-LES-NANCY,810178145,81017814500050,2015-02-25,NN,Non
Couvreurs,"EURL KEHREN","THOMAS KEHREN (KEHREN)","(1A) 1 IMPASSE DES CHARPENTIERS 67270 SCHWINDRATZHEIM",67270,SCHWINDRATZHEIM,810287599,81028759900023,2015-02-26,01,Non
Couvreurs,"F.Z.A. TOITURES","RAMAZAN ILHAN (ILHAN)","24 RUE PRINCIPALE 57220 VOLMERANGE-LES-BOULAY",57220,VOLMERANGE-LES-BOULAY,810304030,81030403000028,2015-03-09,02,Non
Couvreurs,"TOITURES CENTRE ALSACE","JEROME SCHUMANN (SCHUMANN)","3 RUE DES CHARMILLES 68320 FORTSCHWIHR",68320,FORTSCHWIHR,810389932,81038993200023,2015-02-03,NN,Non
Couvreurs,"LAILLET COUVERTURE","DAMIEN LAILLET (LAILLET)","12 RUE DES MIMOSAS 54970 LANDRES",54970,LANDRES,810747683,81074768300011,2015-04-08,01,Non
Couvreurs,"VICTORIO GALATI","VICTORIO GALATI","(3A4) RESIDENCE LES STANISLAS 3 ROUTE D'INGERSHEIM 68000 COLMAR",68000,COLMAR,810941179,81094117900014,2015-04-16,NN,Non
Couvreurs,"THERY CUISET","THERY CUISET","15 T RTE DES ETANGS 57420 SOLGNE",57420,SOLGNE,811105907,81110590700018,2015-04-24,NN,Non
Couvreurs,"ESCO TOITURE PERE ET FILS","ERIC HUBERT JOSEPH SCHMITT (SCHMITT)","3 RUE D’ELANGE 57700 HAYANGE",57700,HAYANGE,811266311,81126631100018,2015-04-30,NN,Non
